StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,Cluster,PCA1,PCA2
22,71,2,1,2,1,0,22,1,8,1,73,97,1,2,0,1,0.39635275824965255,0.36551167861752254
22,71,2,1,2,1,0,28,1,2,0,51,57,1,2,2,0,0.40300925344338057,-0.6343196044080721
22,71,1,0,1,0,0,22,1,1,1,59,61,1,2,2,2,-0.5729717141635312,0.3853003930334852
22,71,1,0,1,0,0,22,1,8,1,73,97,1,2,0,2,-0.5754272545536705,0.3861771785666196
22,71,1,0,1,0,0,28,1,2,0,51,57,1,2,2,0,-0.5687707593599424,-0.6136541044589751
22,71,1,1,0,1,0,22,1,1,1,59,61,1,2,2,1,0.3992044779342502,0.40001124091037865
22,71,1,1,0,1,0,22,1,8,1,73,97,1,2,0,1,0.396748937544111,0.4008880264435132
22,71,1,1,0,1,0,28,1,2,0,51,57,1,2,2,0,0.403405432737839,-0.5989432565820815
22,71,0,1,0,1,0,22,1,1,1,59,61,1,2,2,1,0.4071887844000198,0.40438144159598577
22,71,0,1,0,1,0,22,1,8,1,73,97,1,2,0,1,0.40473324400988064,0.4052582271291204
22,71,0,1,0,1,0,28,1,2,0,51,57,1,2,2,0,0.41138973920360866,-0.5945730558964744
25,60,2,0,1,1,0,22,0,6,1,55,90,1,0,0,2,-0.6384436626531843,0.4086059480015478
25,60,2,1,1,1,0,22,0,6,1,55,90,1,0,0,1,0.35720878335609585,0.41333598935431437
27,74,1,0,2,0,1,23,2,16,0,58,98,1,1,0,0,-0.5846121007218386,-0.611620963597937
27,74,1,0,2,0,1,28,2,20,0,84,61,1,0,2,0,-0.6058284630647792,-0.5955572962641318
27,74,1,0,2,0,1,21,0,10,1,54,44,1,0,3,2,-0.6046468983541387,0.4019532721236817
27,74,0,1,2,0,1,23,2,16,0,58,98,1,1,0,0,0.41902465175321113,-0.6025207215595635
27,74,0,1,2,0,1,28,2,20,0,84,61,1,0,2,0,0.39780828941027035,-0.5864570542257581
27,74,0,1,2,0,1,21,0,10,1,54,44,1,0,3,1,0.39898985412091115,0.4110535141620554
27,74,1,1,1,1,1,23,2,16,0,58,98,1,1,0,0,0.3875640913759427,-0.5969101157210436
27,74,1,1,1,1,1,28,2,20,0,84,61,1,0,2,0,0.36634772903300206,-0.5808464483872382
27,74,1,1,1,1,1,21,0,10,1,54,44,1,0,3,1,0.3675292937436426,0.4166641200005753
27,74,2,0,2,1,1,23,2,16,0,58,98,1,1,0,0,-0.6122785975134513,-0.6215134313296089
27,74,2,0,2,1,1,28,2,20,0,84,61,1,0,2,0,-0.633494959856392,-0.6054497639958036
27,74,2,0,2,1,1,21,0,10,1,54,44,1,0,3,2,-0.6323133951457514,0.39206080439200985
18,73,0,1,1,1,0,28,0,6,1,63,78,1,0,1,1,0.37451448172363977,0.41869845717663645
18,73,0,1,1,1,0,29,1,4,1,92,78,1,0,1,1,0.37154416103571075,0.41897039216597287
18,73,0,1,1,1,0,24,3,19,1,77,91,1,0,0,1,0.37128943012095417,0.42013679311523033
18,73,2,1,2,1,0,28,0,6,1,63,78,1,0,1,1,0.3623399323777561,0.39445498223523046
18,73,2,1,2,1,0,29,1,4,1,92,78,1,0,1,1,0.35936961168982706,0.3947269172245669
18,73,2,1,2,1,0,24,3,19,1,77,91,1,0,0,1,0.3591148807750705,0.39589331817382434
18,73,1,0,1,1,0,28,0,6,1,63,78,1,0,1,2,-0.6291222707514099,0.4095982151382628
18,73,1,0,1,1,0,29,1,4,1,92,78,1,0,1,2,-0.6320925914393389,0.4098701501275992
18,73,1,0,1,1,0,24,3,19,1,77,91,1,0,0,2,-0.6323473223540955,0.41103655107685666
18,73,1,1,1,1,0,28,0,6,1,63,78,1,0,1,1,0.36653017525787013,0.41432825649102933
18,73,1,1,1,1,0,29,1,4,1,92,78,1,0,1,1,0.3635598545699411,0.41460019148036575
18,73,1,1,1,1,0,24,3,19,1,77,91,1,0,0,1,0.3633051236551845,0.4157665924296232
8,86,2,0,2,1,1,23,0,19,1,68,69,1,2,2,2,-0.5977949510622804,0.35621432641702533
8,86,2,0,2,1,1,28,1,15,1,90,90,0,2,0,3,-0.518501375837506,0.3541981231350443
8,86,2,0,2,1,1,25,0,9,1,85,91,1,1,0,2,-0.6162143589726475,0.37082522443279065
8,86,0,1,0,1,1,23,0,19,1,68,69,1,2,2,1,0.4062379807072277,0.40069091628138964
8,86,0,1,0,1,1,28,1,15,1,90,90,0,2,0,3,0.48553155593200226,0.3986747129994086
8,86,0,1,0,1,1,25,0,9,1,85,91,1,1,0,1,0.3878185727968607,0.41530181429715496
14,94,1,0,1,1,1,19,2,18,0,95,65,1,0,2,0,-0.6269250211297793,-0.5915363050023129
14,94,1,0,2,1,1,19,2,18,0,95,65,1,0,2,0,-0.6231309575441237,-0.6070393785725047
14,94,1,1,2,1,1,19,2,18,0,95,65,1,0,2,0,0.3725214884651564,-0.6023093372197382
14,94,1,1,1,0,1,19,2,18,0,95,65,1,0,2,0,0.3884096152053438,-0.5812839966034817
9,84,0,0,2,1,1,28,3,18,1,95,95,0,1,0,3,-0.5216295971891273,0.37909616057860496
9,84,0,0,2,1,1,25,2,9,1,66,82,1,0,1,2,-0.6162873493314209,0.39506252657059593
9,84,2,1,2,1,1,28,3,18,1,95,95,0,1,0,3,0.4580542358886136,0.3750858005601573
9,84,2,1,2,1,1,25,2,9,1,66,82,1,0,1,1,0.36339648374631983,0.39105216655214814
9,84,1,0,1,1,1,28,3,18,1,95,95,0,1,0,3,-0.5334079672405525,0.3902290334631896
9,84,1,0,1,1,1,25,2,9,1,66,82,1,0,1,2,-0.6280657193828462,0.40619539945518046
25,82,2,1,1,1,1,24,2,18,1,95,48,1,2,3,1,0.3910303075147803,0.38155397857278284
25,82,2,1,1,1,1,25,3,7,0,61,94,1,1,0,0,0.38185295987979717,-0.6036575662236532
25,82,2,1,1,1,1,27,0,11,1,92,44,0,2,3,3,0.4734903835401766,0.37886120831408676
25,82,2,1,1,1,1,18,0,12,1,69,55,1,2,2,1,0.3946928337294492,0.38058080472237876
25,82,0,0,1,1,1,24,2,18,1,95,48,1,2,3,2,-0.5886535255629606,0.3855643385912306
25,82,0,0,1,1,1,25,3,7,0,61,94,1,1,0,0,-0.5978308731979437,-0.5996472062052054
25,82,0,0,1,1,1,27,0,11,1,92,44,0,2,3,3,-0.5061934495375643,0.38287156833253444
25,82,0,0,1,1,1,18,0,12,1,69,55,1,2,2,2,-0.5849909993482916,0.38459116474082644
25,82,1,1,1,0,1,24,2,18,1,95,48,1,2,3,1,0.418696804306393,0.3914464463044547
25,82,1,1,1,0,1,25,3,7,0,61,94,1,1,0,0,0.4095194566714099,-0.5937650984919813
25,82,1,1,1,0,1,27,0,11,1,92,44,0,2,3,3,0.5011568803317893,0.3887536760457586
25,82,1,1,1,0,1,18,0,12,1,69,55,1,2,2,1,0.4223593305210619,0.3904732724540506
25,82,1,1,0,1,1,24,2,18,1,95,48,1,2,3,1,0.39522055039489434,0.4014272528285817
25,82,1,1,0,1,1,25,3,7,0,61,94,1,1,0,0,0.3860432027599111,-0.5837842919678543
25,82,1,1,0,1,1,27,0,11,1,92,44,0,2,3,3,0.47768062642029063,0.39873448256988564
25,82,1,1,0,1,1,18,0,12,1,69,55,1,2,2,1,0.39888307660956324,0.40045407897817764
25,82,1,1,1,1,1,24,2,18,1,95,48,1,2,3,1,0.39901461398054994,0.38592417925838995
25,82,1,1,1,1,1,25,3,7,0,61,94,1,1,0,0,0.3898372663455668,-0.5992873655380461
25,82,1,1,1,1,1,27,0,11,1,92,44,0,2,3,3,0.4814746900059462,0.3832314089996939
25,82,1,1,1,1,1,18,0,12,1,69,55,1,2,2,1,0.40267714019521883,0.3849510054079859
25,82,2,0,0,1,1,24,2,18,1,95,48,1,2,3,2,-0.6084162020801555,0.39232701079020804
25,82,2,0,0,1,1,25,3,7,0,61,94,1,1,0,0,-0.6175935497151386,-0.592884534006228
25,82,2,0,0,1,1,27,0,11,1,92,44,0,2,3,3,-0.5259561260547592,0.38963424053151197
25,82,2,0,0,1,1,18,0,12,1,69,55,1,2,2,2,-0.6047536758654865,0.39135383693980397
25,82,2,0,1,1,1,24,2,18,1,95,48,1,2,3,2,-0.6046221384944998,0.3768239372200164
25,82,2,0,1,1,1,25,3,7,0,61,94,1,1,0,0,-0.613799486129483,-0.6083876075764197
25,82,2,0,1,1,1,27,0,11,1,92,44,0,2,3,3,-0.5221620624691035,0.3741311669613202
25,82,2,0,1,1,1,18,0,12,1,69,55,1,2,2,2,-0.6009596122798309,0.3758507633696122
7,86,0,0,1,1,0,26,1,8,1,76,40,0,1,3,3,-0.5217172052098726,0.39259364798018526
25,89,1,1,2,1,1,24,1,8,1,95,82,1,2,1,1,0.40542458780569746,0.36853604417806773
25,89,0,1,2,1,1,24,1,8,1,95,82,1,2,1,1,0.4134088942714671,0.37290624486367485
25,89,2,0,1,1,1,24,1,8,1,95,82,1,2,1,2,-0.6020062282550079,0.3749388757098858
18,84,2,0,1,1,0,20,3,19,1,79,98,0,0,0,3,-0.5572303353330624,0.4032163683635275
18,84,2,0,1,1,0,23,0,10,1,60,82,1,2,1,2,-0.5995697659557339,0.3735080202094493
18,84,2,0,1,1,0,23,2,10,1,71,46,1,2,3,2,-0.6007937338412472,0.3736821685900028
18,84,2,0,1,1,0,23,3,18,0,98,47,0,2,3,3,-0.5201564818702802,-0.6260532113852906
18,84,1,1,1,1,0,20,3,19,1,79,98,0,0,0,3,0.44640641714198737,0.41231661040190115
18,84,1,1,1,1,0,23,0,10,1,60,82,1,2,1,1,0.40406698651931583,0.38260826224782296
18,84,1,1,1,1,0,23,2,10,1,71,46,1,2,3,1,0.40284301863380245,0.3827824106283765
18,84,1,1,1,1,0,23,3,18,0,98,47,0,2,3,3,0.4834802706047695,-0.6169529693469169
18,84,2,1,0,1,0,20,3,19,1,79,98,0,0,0,3,0.43462804709056213,0.4234494832864858
18,84,2,1,0,1,0,23,0,10,1,60,82,1,2,1,1,0.3922886164678906,0.3937411351324076
18,84,2,1,0,1,0,23,2,10,1,71,46,1,2,3,1,0.3910646485823772,0.3939152835129611
18,84,2,1,0,1,0,23,3,18,0,98,47,0,2,3,3,0.47170190055334427,-0.6058200964623323
18,84,0,0,1,1,0,20,3,19,1,79,98,0,0,0,3,-0.5412617224015231,0.4119567697347418
18,84,0,0,1,1,0,23,0,10,1,60,82,1,2,1,2,-0.5836011530241947,0.3822484215806635
18,84,0,0,1,1,0,23,2,10,1,71,46,1,2,3,2,-0.5848251209097081,0.38242256996121704
18,84,0,0,1,1,0,23,3,18,0,98,47,0,2,3,3,-0.5041878689387409,-0.6173128100140762
18,84,0,1,0,1,0,20,3,19,1,79,98,0,0,0,3,0.4505966600221014,0.4321898846576999
18,84,0,1,0,1,0,23,0,10,1,60,82,1,2,1,1,0.4082572293994299,0.40248153650362195
18,84,0,1,0,1,0,23,2,10,1,71,46,1,2,3,1,0.4070332615139165,0.40265568488417547
18,84,0,1,0,1,0,23,3,18,0,98,47,0,2,3,3,0.48767051348488344,-0.597079695091118
24,71,0,0,1,1,0,25,3,5,1,85,81,1,1,1,2,-0.6058148018813406,0.40070967703686944
24,71,2,1,1,1,0,25,3,5,1,85,81,1,1,1,1,0.37386903119640025,0.39669931701842165
24,71,2,1,0,1,0,25,3,5,1,85,81,1,1,1,1,0.37007496761074476,0.4122023905886134
24,71,1,0,1,0,0,25,3,5,1,85,81,1,1,1,2,-0.5941169180212671,0.40186174339732705
34,63,2,1,0,1,0,28,0,18,1,78,67,1,2,2,1,0.385828838203792,0.4016037358270098
34,63,2,1,0,1,0,23,0,20,1,65,95,1,2,0,1,0.3870188419673378,0.40158510757302424
17,73,1,0,2,1,1,25,3,13,1,88,54,1,2,3,2,-0.593422614952435,0.3643418800629653
17,73,1,0,2,1,1,28,1,14,0,94,51,1,2,3,0,-0.5907794374576814,-0.6343909740360631
17,73,1,1,1,1,1,25,3,13,1,88,54,1,2,3,1,0.3984357674711896,0.3845749949859236
17,73,1,1,1,1,1,28,1,14,0,94,51,1,2,3,0,0.4010789449659431,-0.6141578591131049
17,73,2,1,1,1,1,25,3,13,1,88,54,1,2,3,1,0.39045146100541994,0.3802047943003165
17,73,2,1,1,1,1,28,1,14,0,94,51,1,2,3,0,0.39309463850017345,-0.6185280597987121
17,73,1,1,2,1,1,25,3,13,1,88,54,1,2,3,1,0.4022298310568452,0.36907192141573186
17,73,1,1,2,1,1,28,1,14,0,94,51,1,2,3,0,0.4048730085515987,-0.6296609326832967
17,73,2,1,0,1,1,25,3,13,1,88,54,1,2,3,1,0.38665739741976435,0.39570786787050827
17,73,2,1,0,1,1,28,1,14,0,94,51,1,2,3,0,0.38930057491451786,-0.6030249862285203
17,73,0,0,1,1,1,25,3,13,1,88,54,1,2,3,2,-0.5892323720723209,0.3842151543187642
17,73,0,0,1,1,1,28,1,14,0,94,51,1,2,3,0,-0.5865891945775673,-0.6145176997802643
15,89,1,1,0,1,1,29,2,4,0,54,64,1,2,2,0,0.4059947860122799,-0.6028911251370687
15,89,0,0,0,1,1,29,2,4,0,54,64,1,2,2,0,-0.5816733535312305,-0.603250965804228
15,89,2,1,0,1,1,29,2,4,0,54,64,1,2,2,0,0.39801047954651025,-0.6072613258226758
15,89,0,1,0,1,1,29,2,4,0,54,64,1,2,2,0,0.4139790924780494,-0.5985209244514615
15,89,0,0,2,1,1,29,2,4,0,54,64,1,2,2,0,-0.5740852263599193,-0.6342571129446115
15,89,1,1,2,1,1,29,2,4,0,54,64,1,2,2,0,0.4135829131835912,-0.6338972722774521
15,89,1,0,0,1,1,29,2,4,0,54,64,1,2,2,0,-0.5896576599970001,-0.6076211664898351
15,89,0,0,1,1,1,29,2,4,0,54,64,1,2,2,0,-0.5778792899455749,-0.6187540393744198
25,86,1,1,0,1,1,25,0,13,1,60,71,1,2,1,1,0.4005181910404365,0.3998628175779586
25,86,1,1,0,1,1,18,3,9,1,51,51,1,2,3,1,0.40203262678543294,0.399345965602351
25,86,1,0,1,1,1,25,0,13,1,60,71,1,2,1,2,-0.5913401913831879,0.3796297026550004
25,86,1,0,1,1,1,18,3,9,1,51,51,1,2,3,2,-0.5898257556381915,0.3791128506793927
23,85,0,1,0,1,1,27,2,8,1,67,81,0,2,1,3,0.48933172872372654,0.40152365717687066
23,85,0,1,0,1,1,24,0,20,1,90,74,1,1,1,1,0.3861946573332754,0.42027869647785876
23,85,0,1,0,1,1,21,0,10,1,85,97,1,1,0,1,0.38803352505972233,0.4192636207806294
23,85,0,1,0,1,1,21,3,18,0,88,55,1,2,2,0,0.4079230887622809,-0.5941392631434623
23,85,2,0,0,0,1,27,2,8,1,67,81,0,2,1,3,-0.5026071398912498,0.3935754814989546
23,85,2,0,0,0,1,24,0,20,1,90,74,1,1,1,2,-0.6057442112817009,0.4123305207999427
23,85,2,0,0,0,1,21,0,10,1,85,97,1,1,0,2,-0.6039053435552539,0.41131544510271323
23,85,2,0,0,0,1,21,3,18,0,88,55,1,2,2,0,-0.5840157798526954,-0.6020874388213784
23,85,1,1,0,1,1,27,2,8,1,67,81,0,2,1,3,0.4813474222579569,0.39715345649126355
23,85,1,1,0,1,1,24,0,20,1,90,74,1,1,1,1,0.37821035086750576,0.41590849579225164
23,85,1,1,0,1,1,21,0,10,1,85,97,1,1,0,1,0.3800492185939527,0.41489342009502217
23,85,1,1,0,1,1,21,3,18,0,88,55,1,2,2,0,0.39993878229651136,-0.5985094638290696
23,85,2,0,1,1,1,27,2,8,1,67,81,0,2,1,3,-0.5184952666314373,0.3725501408826981
23,85,2,0,1,1,1,24,0,20,1,90,74,1,1,1,2,-0.6216323380218883,0.3913051801836862
23,85,2,0,1,1,1,21,0,10,1,85,97,1,1,0,2,-0.6197934702954414,0.39029010448645673
23,85,2,0,1,1,1,21,3,18,0,88,55,1,2,2,0,-0.5999039065928828,-0.6231127794376349
26,60,1,1,2,1,0,28,2,19,0,50,96,1,2,0,0,0.40697153533687225,-0.6258872975876906
26,60,1,1,2,1,0,22,2,1,0,94,84,1,2,1,0,0.40438419743245757,-0.6268753552818548
26,60,1,1,2,1,0,26,2,4,1,92,62,1,1,2,1,0.38297259336579004,0.3875728693898719
17,88,1,1,1,1,0,29,1,9,1,57,73,1,1,1,1,0.3874450667326713,0.3969536428417433
17,88,1,1,1,1,0,21,3,19,0,65,74,1,2,1,0,0.4065217776588447,-0.6161828992590648
17,88,1,1,1,1,0,24,3,4,0,55,44,1,1,3,0,0.3917479139021628,-0.6024674150304198
17,88,1,0,1,1,0,29,1,9,1,57,73,1,1,1,2,-0.6082073792766087,0.3922236014889767
17,88,1,0,1,1,0,21,3,19,0,65,74,1,2,1,0,-0.5891306683504354,-0.6209129406118313
17,88,1,0,1,1,0,24,3,4,0,55,44,1,1,3,0,-0.6039045321071173,-0.6071974563831863
17,88,2,1,1,1,0,29,1,9,1,57,73,1,1,1,1,0.3794607602669017,0.39258344215613616
17,88,2,1,1,1,0,21,3,19,0,65,74,1,2,1,0,0.39853747119307514,-0.620553099944672
17,88,2,1,1,1,0,24,3,4,0,55,44,1,1,3,0,0.38376360743639315,-0.6068376157160269
14,98,2,1,1,0,1,29,0,6,0,78,43,0,2,3,3,0.5014670391788342,-0.6201342916120358
14,98,2,1,1,0,1,18,3,2,0,83,91,1,2,0,0,0.4201951940942251,-0.6184393670880965
14,98,2,1,1,0,1,24,0,4,0,96,69,0,2,2,3,0.49972068637641864,-0.6200365050032529
14,98,2,0,1,1,1,29,0,6,0,78,43,0,2,3,3,-0.5138675971562888,-0.6303866000108671
14,98,2,0,1,1,1,18,3,2,0,83,91,1,2,0,0,-0.5951394422408981,-0.6286916754869277
14,98,2,0,1,1,1,24,0,4,0,96,69,0,2,2,3,-0.5156139499587044,-0.6302888134020841
14,98,2,1,1,1,1,29,0,6,0,78,43,0,2,3,3,0.4817848488529911,-0.6256565586581005
14,98,2,1,1,1,1,18,3,2,0,83,91,1,2,0,0,0.40051300376838206,-0.6239616341341613
14,98,2,1,1,1,1,24,0,4,0,96,69,0,2,2,3,0.4800384960505756,-0.6255587720493176
14,98,1,1,2,1,1,29,0,6,0,78,43,0,2,3,3,0.49356321890441646,-0.6367894315426852
14,98,1,1,2,1,1,18,3,2,0,83,91,1,2,0,0,0.4122913738198073,-0.6350945070187459
14,98,1,1,2,1,1,24,0,4,0,96,69,0,2,2,3,0.4918168661020009,-0.6366916449339022
14,98,1,1,0,1,1,29,0,6,0,78,43,0,2,3,3,0.48597509173310527,-0.6057832844023017
14,98,1,1,0,1,1,18,3,2,0,83,91,1,2,0,0,0.4047032466484961,-0.6040883598783624
14,98,1,1,0,1,1,24,0,4,0,96,69,0,2,2,3,0.48422873893068974,-0.6056854977935188
14,98,1,0,1,0,1,29,0,6,0,78,43,0,2,3,3,-0.48620110036467606,-0.6204941322791953
14,98,1,0,1,0,1,18,3,2,0,83,91,1,2,0,0,-0.5674729454492853,-0.618799207755256
14,98,1,0,1,0,1,24,0,4,0,96,69,0,2,2,3,-0.48794745316709165,-0.6203963456704122
14,98,2,1,2,1,1,29,0,6,0,78,43,0,2,3,3,0.4855789124386468,-0.6411596322282923
14,98,2,1,2,1,1,18,3,2,0,83,91,1,2,0,0,0.40430706735403765,-0.6394647077043529
14,98,2,1,2,1,1,24,0,4,0,96,69,0,2,2,3,0.4838325596362313,-0.6410618456195094
17,93,0,0,1,1,1,26,0,15,1,79,45,1,0,3,2,-0.6202984371231176,0.4121033661732538
17,93,0,0,1,1,1,19,3,13,1,74,83,1,2,1,2,-0.5838649046151579,0.3812816704461949
17,93,1,1,2,1,1,26,0,15,1,79,45,1,0,3,1,0.3711637660060485,0.3969601332702215
17,93,1,1,2,1,1,19,3,13,1,74,83,1,2,1,1,0.40759729851400806,0.36613843754316244
17,93,1,1,0,1,1,26,0,15,1,79,45,1,0,3,1,0.3635756388347373,0.4279662804106049
17,93,1,1,0,1,1,19,3,13,1,74,83,1,2,1,1,0.40000917134269687,0.39714458468354596
17,93,1,0,0,1,1,26,0,15,1,79,45,1,0,3,2,-0.6320768071745428,0.42323623905783847
17,93,1,0,0,1,1,19,3,13,1,74,83,1,2,1,2,-0.5956432746665832,0.3924145433307794
17,93,0,1,0,1,1,26,0,15,1,79,45,1,0,3,1,0.37155994530050696,0.43233648109621226
17,93,0,1,0,1,1,19,3,13,1,74,83,1,2,1,1,0.4079934778084665,0.4015147853691531
14,68,1,1,1,1,0,28,2,8,1,51,81,0,2,1,3,0.4833633529584954,0.38146256695782355
14,68,1,1,1,1,0,24,1,5,0,81,98,0,2,0,3,0.48384906254170523,-0.617264693975152
14,68,1,1,1,1,0,23,1,9,0,62,84,1,0,1,0,0.3686009981620344,-0.5846456417765173
14,68,1,1,2,1,0,28,2,8,1,51,81,0,2,1,3,0.4871574165441509,0.3659594933876318
14,68,1,1,2,1,0,24,1,5,0,81,98,0,2,0,3,0.4876431261273607,-0.6327677675453438
14,68,1,1,2,1,0,23,1,9,0,62,84,1,0,1,0,0.37239506174769,-0.600148715346709
14,68,2,1,0,1,0,28,2,8,1,51,81,0,2,1,3,0.4715849829070702,0.3925954398424082
14,68,2,1,0,1,0,24,1,5,0,81,98,0,2,0,3,0.47207069249028,-0.6061318210905674
14,68,2,1,0,1,0,23,1,9,0,62,84,1,0,1,0,0.35682262811060916,-0.5735127688919327
25,74,2,1,1,1,1,19,2,17,0,71,70,0,2,1,3,0.47697271044170697,-0.6187464060379746
25,74,2,1,1,1,1,26,0,1,1,65,44,1,2,3,1,0.39502480745754887,0.3805727051535206
25,74,2,1,1,1,1,20,1,9,1,53,76,1,2,1,1,0.3953340302007745,0.3811314589759536
25,74,2,1,1,1,1,21,3,17,1,75,49,1,1,3,1,0.37404973961389854,0.39750616656289406
25,74,2,1,1,1,1,24,3,9,1,51,43,1,2,3,1,0.39555656981632237,0.38109979563403473
25,74,2,1,1,1,1,23,1,5,1,57,72,1,2,1,1,0.3954019584447096,0.38082041872281813
25,74,1,1,0,1,1,19,2,17,0,71,70,0,2,1,3,0.4811629533218208,-0.5988731317821757
25,74,1,1,0,1,1,26,0,1,1,65,44,1,2,3,1,0.3992150503376628,0.4004459794093195
25,74,1,1,0,1,1,20,1,9,1,53,76,1,2,1,1,0.39952427308088845,0.40100473323175245
25,74,1,1,0,1,1,21,3,17,1,75,49,1,1,3,1,0.37823998249401247,0.41737944081869294
25,74,1,1,0,1,1,24,3,9,1,51,43,1,2,3,1,0.3997468126964363,0.4009730698898336
25,74,1,1,0,1,1,23,1,5,1,57,72,1,2,1,1,0.39959220132482354,0.400693692978617
25,74,1,1,2,1,1,19,2,17,0,71,70,0,2,1,3,0.4887510804931322,-0.6298792789225591
25,74,1,1,2,1,1,26,0,1,1,65,44,1,2,3,1,0.406803177508974,0.36943983226893595
25,74,1,1,2,1,1,20,1,9,1,53,76,1,2,1,1,0.40711240025219964,0.36999858609136893
25,74,1,1,2,1,1,21,3,17,1,75,49,1,1,3,1,0.38582810966532366,0.3863732936783095
25,74,1,1,2,1,1,24,3,9,1,51,43,1,2,3,1,0.4073349398677475,0.3699669227494501
25,74,1,1,2,1,1,23,1,5,1,57,72,1,2,1,1,0.4071803284961347,0.3696875458382335
25,74,2,0,2,1,1,19,2,17,0,71,70,0,2,1,3,-0.5148856719819175,-0.6389795209609328
25,74,2,0,2,1,1,26,0,1,1,65,44,1,2,3,2,-0.5968335749660756,0.3603395902305623
25,74,2,0,2,1,1,20,1,9,1,53,76,1,2,1,2,-0.59652435222285,0.36089834405299526
25,74,2,0,2,1,1,21,3,17,1,75,49,1,1,3,2,-0.6178086428097258,0.37727305163993585
25,74,2,0,2,1,1,24,3,9,1,51,43,1,2,3,2,-0.5963018126073022,0.3608666807110764
25,74,2,0,2,1,1,23,1,5,1,57,72,1,2,1,2,-0.596456423978915,0.3605873037998598
28,79,1,1,1,1,1,21,1,2,1,82,73,1,1,1,1,0.3842380957215056,0.40065187735683894
28,79,1,1,1,1,1,28,2,11,0,67,42,1,1,3,0,0.38819192422945037,-0.5976647079583911
28,79,1,1,1,1,1,18,0,13,1,94,52,1,2,3,1,0.3993024273376705,0.3865936895331399
28,79,1,1,1,1,1,18,1,12,0,83,69,1,1,2,0,0.3862833554363093,-0.5973178094887973
28,79,2,1,0,1,1,21,1,2,1,82,73,1,1,1,1,0.37245972567008045,0.4117847502414236
28,79,2,1,0,1,1,28,2,11,0,67,42,1,1,3,0,0.376413554178025,-0.5865318350738066
28,79,2,1,0,1,1,18,0,13,1,94,52,1,2,3,1,0.3875240572862453,0.3977265624177245
28,79,2,1,0,1,1,18,1,12,0,83,69,1,1,2,0,0.3745049853848842,-0.5861849366042127
31,81,1,0,0,1,0,22,3,12,1,64,52,0,2,3,3,-0.5149615258918787,0.3952833872785655
31,81,1,0,0,1,0,19,3,16,1,58,96,1,0,0,2,-0.6316560977726109,0.42810825119967244
31,81,1,0,0,1,0,22,2,19,1,89,90,1,1,0,2,-0.617679877554089,0.41360213125025624
31,81,1,0,0,1,0,20,1,18,0,63,69,1,2,2,0,-0.5934092226072666,-0.6011021967398475
13,99,1,1,1,1,1,19,3,4,0,99,47,1,0,3,0,0.37099471510549265,-0.5889800228799168
13,99,1,1,1,1,1,26,1,1,1,71,85,0,1,0,3,0.47009482050583895,0.39194954093151513
13,99,1,1,1,1,1,29,0,7,1,52,77,1,1,1,1,0.3902109321202273,0.394200422694861
13,99,1,1,1,1,1,20,2,6,0,83,58,0,1,2,3,0.471557371678918,-0.6063139562047838
13,99,1,1,1,1,1,20,1,15,0,76,96,1,0,0,0,0.3721431501279585,-0.5883146422353076
13,99,1,1,1,1,1,20,1,10,1,92,58,1,2,2,1,0.4031857240687834,0.3798367877840795
13,99,1,1,1,1,1,20,1,6,1,73,71,1,1,1,1,0.38800251802573216,0.39443929605076533
13,99,2,0,1,1,1,19,3,4,0,99,47,1,0,3,0,-0.6326420373695572,-0.5980802649182905
13,99,2,0,1,1,1,26,1,1,1,71,85,0,1,0,3,-0.5335419319692107,0.38284929889314145
13,99,2,0,1,1,1,29,0,7,1,52,77,1,1,1,2,-0.6134258203548225,0.3851001806564873
13,99,2,0,1,1,1,20,2,6,0,83,58,0,1,2,3,-0.5320793807961317,-0.6154141982431575
13,99,2,0,1,1,1,20,1,15,0,76,96,1,0,0,0,-0.6314936023470913,-0.5974148842736813
13,99,2,0,1,1,1,20,1,10,1,92,58,1,2,2,2,-0.6004510284062663,0.3707365457457058
13,99,2,0,1,1,1,20,1,6,1,73,71,1,1,1,2,-0.6156342344493178,0.38533905401239177
13,99,2,1,1,0,1,19,3,4,0,99,47,1,0,3,0,0.38269259896556607,-0.5878279565194592
13,99,2,1,1,0,1,26,1,1,1,71,85,0,1,0,3,0.48179270436591237,0.39310160729197274
13,99,2,1,1,0,1,29,0,7,1,52,77,1,1,1,1,0.4019088159803007,0.3953524890553186
13,99,2,1,1,0,1,20,2,6,0,83,58,0,1,2,3,0.4832552555389914,-0.6051618898443262
13,99,2,1,1,0,1,20,1,15,0,76,96,1,0,0,0,0.38384103398803193,-0.5871625758748501
13,99,2,1,1,0,1,20,1,10,1,92,58,1,2,2,1,0.4148836079288568,0.3809888541445371
13,99,2,1,1,0,1,20,1,6,1,73,71,1,1,1,1,0.3997004018858056,0.39559136241122295
13,99,1,0,2,1,1,19,3,4,0,99,47,1,0,3,0,-0.6208636673181318,-0.6092131378028751
13,99,1,0,2,1,1,26,1,1,1,71,85,0,1,0,3,-0.5217635619177855,0.3717164260085569
13,99,1,0,2,1,1,29,0,7,1,52,77,1,1,1,2,-0.6016474503033973,0.3739673077719027
